NPRO;CUMUN;NMUN;ALQTBID12_M_VC_11
Lugo;27017;Folgoso do Courel;250.3846153846154
Lugo;27018;Fonsagrada, A;250.0
Lugo;27019;Foz;274.0
Lugo;27020;Friol;250.3846153846154
Lugo;27021;Xermade;250.3846153846154
Lugo;27022;Guitiriz;250.0
Lugo;27023;Guntín;250.3846153846154
Lugo;27024;Incio, O;250.3846153846154
Lugo;27025;Xove;252.0
Lugo;27026;Láncara;235.0
Lugo;27027;Lourenzá;260.0
Lugo;27028;Lugo;330.0
Lugo;27029;Meira;250.0
Lugo;27030;Mondoñedo;270.0
Lugo;27031;Monforte de Lemos;250.0
Lugo;27032;Monterroso;244.0
Lugo;27033;Muras;250.3846153846154
Lugo;27034;Navia de Suarna;250.3846153846154
Lugo;27035;Negueira de Muñiz;250.3846153846154
Lugo;27037;Nogais, As;250.3846153846154
Lugo;27038;Ourol;250.3846153846154
Lugo;27039;Outeiro de Rei;250.3846153846154
Lugo;27040;Palas de Rei;250.3846153846154
Lugo;27041;Pantón;250.3846153846154
Lugo;27042;Paradela;250.3846153846154
Lugo;27043;Páramo, O;250.3846153846154
Lugo;27044;Pastoriza, A;250.3846153846154
Lugo;27045;Pedrafita do Cebreiro;250.3846153846154
Lugo;27046;Pol;250.3846153846154
Lugo;27047;Pobra do Brollón, A;250.3846153846154
Lugo;27048;Pontenova, A;200.0
Lugo;27049;Portomarín;250.3846153846154
Lugo;27050;Quiroga;210.0
Lugo;27051;Ribadeo;300.0
Lugo;27052;Ribas de Sil;250.3846153846154
Lugo;27053;Ribeira de Piquín;250.3846153846154
Lugo;27054;Riotorto;250.3846153846154
Lugo;27055;Samos;250.3846153846154
Lugo;27056;Rábade;248.0
Lugo;27057;Sarria;254.0
Lugo;27058;Saviñao, O;200.0
Lugo;27059;Sober;250.3846153846154
Lugo;27060;Taboada;250.3846153846154
Lugo;27061;Trabada;250.3846153846154
Lugo;27062;Triacastela;250.3846153846154
Lugo;27063;Valadouro, O;200.0
Lugo;27064;Vicedo, O;250.3846153846154
Lugo;27065;Vilalba;250.0
Lugo;27066;Viveiro;268.0
Lugo;27901;Baralla;250.3846153846154
Lugo;27902;Burela;284.0
Madrid;28001;Acebeda, La;504.3813559322034
Madrid;28002;Ajalvir;546.0
Madrid;28003;Alameda del Valle;504.3813559322034
Madrid;28004;Álamo, El;401.0
Madrid;28005;Alcalá de Henares;575.0
Madrid;28006;Alcobendas;665.0
Madrid;28007;Alcorcón;600.0
Madrid;28008;Aldea del Fresno;428.0
Madrid;28009;Algete;550.0
Madrid;28010;Alpedrete;534.0
Madrid;28011;Ambite;504.3813559322034
Madrid;28012;Anchuelo;458.0
Madrid;28013;Aranjuez;446.0
Madrid;28014;Arganda del Rey;550.0
Madrid;28015;Arroyomolinos;607.0
Madrid;28016;Atazar, El;504.3813559322034
Madrid;28017;Batres;504.3813559322034
Madrid;28018;Becerril de la Sierra;420.0
Madrid;28019;Belmonte de Tajo;400.0
Madrid;28020;Berzosa del Lozoya;504.3813559322034
Madrid;28021;Berrueco, El;504.3813559322034
Madrid;28022;Boadilla del Monte;875.0
Madrid;28023;Boalo, El;500.0
Madrid;28024;Braojos;504.3813559322034
Madrid;28025;Brea de Tajo;504.3813559322034
Madrid;28026;Brunete;600.0
Madrid;28027;Buitrago del Lozoya;403.0
Madrid;28028;Bustarviejo;389.0
Madrid;28029;Cabanillas de la Sierra;504.3813559322034
Madrid;28030;Cabrera, La;465.0
Madrid;28031;Cadalso de los Vidrios;185.0
Madrid;28032;Camarma de Esteruelas;500.0
Madrid;28033;Campo Real;447.0
Madrid;28034;Canencia;504.3813559322034
Madrid;28035;Carabaña;350.0
Madrid;28036;Casarrubuelos;504.0
Madrid;28037;Cenicientos;504.3813559322034
Madrid;28038;Cercedilla;478.0
Madrid;28039;Cervera de Buitrago;504.3813559322034
Madrid;28040;Ciempozuelos;479.0
Madrid;28041;Cobeña;587.0
Madrid;28042;Colmenar del Arroyo;400.0
Madrid;28043;Colmenar de Oreja;333.0
Madrid;28044;Colmenarejo;526.0
Madrid;28045;Colmenar Viejo;565.0
Madrid;28046;Collado Mediano;500.0
Madrid;28047;Collado Villalba;556.0
Madrid;28048;Corpa;504.3813559322034
Madrid;28049;Coslada;650.0
Madrid;28050;Cubas de la Sagra;504.3813559322034
Madrid;28051;Chapinería;380.0
Madrid;28052;Chinchón;418.0
Madrid;28053;Daganzo de Arriba;555.0
Madrid;28054;Escorial, El;550.0
Madrid;28055;Estremera;504.3813559322034
Madrid;28056;Fresnedillas de la Oliva;360.0
Madrid;28057;Fresno de Torote;504.3813559322034
Madrid;28058;Fuenlabrada;575.0
Madrid;28059;Fuente el Saz de Jarama;511.0
Madrid;28060;Fuentidueña de Tajo;504.3813559322034
Madrid;28061;Galapagar;537.0
Madrid;28062;Garganta de los Montes;504.3813559322034
Madrid;28063;Gargantilla del Lozoya y Pinilla de Buitrago;504.3813559322034
Madrid;28064;Gascones;504.3813559322034
Madrid;28065;Getafe;570.0
Madrid;28066;Griñón;500.0
Madrid;28067;Guadalix de la Sierra;450.0
Madrid;28068;Guadarrama;511.0
Madrid;28069;Hiruela, La;504.3813559322034
Madrid;28070;Horcajo de la Sierra-Aoslos;504.3813559322034
Madrid;28071;Horcajuelo de la Sierra;504.3813559322034
Madrid;28072;Hoyo de Manzanares;600.0
Madrid;28073;Humanes de Madrid;550.0
Madrid;28074;Leganés;571.0
Madrid;28075;Loeches;500.0
Madrid;28076;Lozoya;310.0
Madrid;28078;Madarcos;504.3813559322034
Madrid;28079;Madrid;700.0
Madrid;28080;Majadahonda;833.0
Madrid;28082;Manzanares el Real;500.0
Madrid;28083;Meco;500.0
Madrid;28084;Mejorada del Campo;550.0
Madrid;28085;Miraflores de la Sierra;450.0
Madrid;28086;Molar, El;450.0
Madrid;28087;Molinos, Los;500.0
Madrid;28088;Montejo de la Sierra;504.3813559322034
Madrid;28089;Moraleja de Enmedio;520.0
Madrid;28090;Moralzarzal;500.0
Madrid;28091;Morata de Tajuña;436.0
Madrid;28092;Móstoles;600.0
Madrid;28093;Navacerrada;485.0
Madrid;28094;Navalafuente;400.0
Madrid;28095;Navalagamella;400.0
Madrid;28096;Navalcarnero;500.0
Madrid;28097;Navarredonda y San Mamés;504.3813559322034
Madrid;28099;Navas del Rey;350.0
Madrid;28100;Nuevo Baztán;504.3813559322034
Madrid;28101;Olmeda de las Fuentes;504.3813559322034
Madrid;28102;Orusco de Tajuña;504.3813559322034
Madrid;28104;Paracuellos de Jarama;650.0
Madrid;28106;Parla;550.0
Madrid;28107;Patones;504.3813559322034
Madrid;28108;Pedrezuela;431.0
Madrid;28109;Pelayos de la Presa;310.0
Madrid;28110;Perales de Tajuña;406.0
Madrid;28111;Pezuela de las Torres;504.3813559322034
Madrid;28112;Pinilla del Valle;504.3813559322034
Madrid;28113;Pinto;556.0
Madrid;28114;Piñuécar-Gandullas;504.3813559322034
Madrid;28115;Pozuelo de Alarcón;885.0
Madrid;28116;Pozuelo del Rey;504.3813559322034
Madrid;28117;Prádena del Rincón;504.3813559322034
Madrid;28118;Puebla de la Sierra;504.3813559322034
Madrid;28119;Quijorna;512.0
Madrid;28120;Rascafría;318.0
Madrid;28121;Redueña;504.3813559322034
Madrid;28122;Ribatejada;504.3813559322034
Madrid;28123;Rivas-Vaciamadrid;700.0
Madrid;28124;Robledillo de la Jara;504.3813559322034
Madrid;28125;Robledo de Chavela;308.0
Madrid;28126;Robregordo;504.3813559322034
Madrid;28127;Rozas de Madrid, Las;720.0
Madrid;28128;Rozas de Puerto Real;504.3813559322034
Madrid;28129;San Agustín del Guadalix;600.0
Madrid;28130;San Fernando de Henares;630.0
Madrid;28131;San Lorenzo de El Escorial;517.0
Madrid;28132;San Martín de la Vega;500.0
Madrid;28133;San Martín de Valdeiglesias;350.0
Madrid;28134;San Sebastián de los Reyes;673.0
Madrid;28135;Santa María de la Alameda;504.3813559322034
Madrid;28136;Santorcaz;504.3813559322034
Madrid;28137;Santos de la Humosa, Los;504.3813559322034
Madrid;28138;Serna del Monte, La;504.3813559322034
Madrid;28140;Serranillos del Valle;500.0
Madrid;28141;Sevilla la Nueva;525.0
Madrid;28143;Somosierra;504.3813559322034
Madrid;28144;Soto del Real;525.0
Madrid;28145;Talamanca de Jarama;450.0
Madrid;28146;Tielmes;355.0
Madrid;28147;Titulcia;504.3813559322034
Madrid;28148;Torrejón de Ardoz;600.0
Madrid;28149;Torrejón de la Calzada;510.0
Madrid;28150;Torrejón de Velasco;504.0
Madrid;28151;Torrelaguna;400.0
Madrid;28152;Torrelodones;709.0
Madrid;28153;Torremocha de Jarama;504.3813559322034
Madrid;28154;Torres de la Alameda;450.0
Madrid;28155;Valdaracete;504.3813559322034
Madrid;28156;Valdeavero;376.0
Madrid;28157;Valdelaguna;340.0
Madrid;28158;Valdemanco;504.3813559322034
Madrid;28159;Valdemaqueda;504.3813559322034
Madrid;28160;Valdemorillo;450.0
Madrid;28161;Valdemoro;550.0
Madrid;28162;Valdeolmos-Alalpardo;523.0
Madrid;28163;Valdepiélagos;504.3813559322034
Madrid;28164;Valdetorres de Jarama;500.0
Madrid;28165;Valdilecha;395.0
Madrid;28166;Valverde de Alcalá;504.3813559322034
Madrid;28167;Velilla de San Antonio;546.0
Madrid;28168;Vellón, El;420.0
Madrid;28169;Venturada;504.3813559322034
Madrid;28170;Villaconejos;350.0
Madrid;28171;Villa del Prado;400.0
Madrid;28172;Villalbilla;500.0
Madrid;28173;Villamanrique de Tajo;504.3813559322034
Madrid;28174;Villamanta;416.0
Madrid;28175;Villamantilla;465.0
Madrid;28176;Villanueva de la Cañada;598.0
Madrid;28177;Villanueva del Pardillo;700.0
Madrid;28178;Villanueva de Perales;504.3813559322034
Madrid;28179;Villar del Olmo;504.3813559322034
Madrid;28180;Villarejo de Salvanés;400.0
Madrid;28181;Villaviciosa de Odón;700.0
Madrid;28182;Villavieja del Lozoya;504.3813559322034
Madrid;28183;Zarzalejo;350.0
Madrid;28901;Lozoyuela-Navas-Sieteiglesias;504.3813559322034
Madrid;28902;Puentes Viejas;504.3813559322034
Madrid;28903;Tres Cantos;800.0
Málaga;29001;Alameda;414.65384615384613
Málaga;29002;Alcaucín;414.65384615384613
Málaga;29003;Alfarnate;414.65384615384613
Málaga;29004;Alfarnatejo;414.65384615384613
Málaga;29005;Algarrobo;400.0
Málaga;29006;Algatocín;414.65384615384613
Málaga;29007;Alhaurín de la Torre;450.0
Málaga;29008;Alhaurín el Grande;370.0
Málaga;29009;Almáchar;414.65384615384613
Málaga;29010;Almargen;414.65384615384613
Málaga;29011;Almogía;414.65384615384613
Málaga;29012;Álora;300.0
Málaga;29013;Alozaina;414.65384615384613
Málaga;29014;Alpandeire;414.65384615384613
Málaga;29015;Antequera;397.0
Málaga;29016;Árchez;414.65384615384613
Málaga;29017;Archidona;300.0
Málaga;29018;Ardales;414.65384615384613
Málaga;29019;Arenas;414.65384615384613
Málaga;29020;Arriate;414.65384615384613
Málaga;29021;Atajate;414.65384615384613
Málaga;29022;Benadalid;414.65384615384613
Málaga;29023;Benahavís;638.0
Málaga;29024;Benalauría;414.65384615384613
Málaga;29025;Benalmádena;475.0
Málaga;29026;Benamargosa;414.65384615384613
Málaga;29027;Benamocarra;414.65384615384613
Málaga;29028;Benaoján;414.65384615384613
Málaga;29029;Benarrabá;414.65384615384613
Málaga;29030;Borge, El;414.65384615384613
Málaga;29031;Burgo, El;414.65384615384613
Málaga;29032;Campillos;320.0
Málaga;29033;Canillas de Aceituno;414.65384615384613
Málaga;29034;Canillas de Albaida;414.65384615384613
Málaga;29035;Cañete la Real;414.65384615384613
Málaga;29036;Carratraca;414.65384615384613
Málaga;29037;Cartajima;414.65384615384613
Málaga;29038;Cártama;400.0
Málaga;29039;Casabermeja;414.65384615384613
Málaga;29040;Casarabonela;414.65384615384613
Málaga;29041;Casares;350.0
Málaga;29042;Coín;323.0
Málaga;29043;Colmenar;414.65384615384613
Málaga;29044;Comares;414.65384615384613
Málaga;29045;Cómpeta;414.65384615384613
Málaga;29046;Cortes de la Frontera;414.65384615384613
Málaga;29047;Cuevas Bajas;414.65384615384613
Málaga;29048;Cuevas del Becerro;414.65384615384613
Málaga;29049;Cuevas de San Marcos;414.65384615384613
Málaga;29050;Cútar;414.65384615384613
Málaga;29051;Estepona;430.0
Málaga;29052;Faraján;414.65384615384613
Málaga;29053;Frigiliana;413.0
Málaga;29054;Fuengirola;469.0
Málaga;29055;Fuente de Piedra;414.65384615384613
Málaga;29056;Gaucín;414.65384615384613
Málaga;29057;Genalguacil;414.65384615384613
Málaga;29058;Guaro;414.65384615384613
Málaga;29059;Humilladero;414.65384615384613
Málaga;29060;Igualeja;414.65384615384613
Málaga;29061;Istán;414.65384615384613
Málaga;29062;Iznate;414.65384615384613
Málaga;29063;Jimera de Líbar;414.65384615384613
Málaga;29064;Jubrique;414.65384615384613
Málaga;29065;Júzcar;414.65384615384613
Málaga;29066;Macharaviaya;414.65384615384613
Málaga;29067;Málaga;500.0
Málaga;29068;Manilva;400.0
Málaga;29069;Marbella;550.0
Málaga;29070;Mijas;430.0
Málaga;29071;Moclinejo;414.65384615384613
Málaga;29072;Mollina;414.65384615384613
Málaga;29073;Monda;414.65384615384613
Málaga;29074;Montejaque;414.65384615384613
Málaga;29075;Nerja;425.0
Málaga;29076;Ojén;394.0
Málaga;29077;Parauta;414.65384615384613
Málaga;29079;Periana;414.65384615384613
Málaga;29080;Pizarra;414.65384615384613
Málaga;29081;Pujerra;414.65384615384613
Málaga;29082;Rincón de la Victoria;498.0
Málaga;29083;Riogordo;414.65384615384613
Málaga;29084;Ronda;324.0
Málaga;29085;Salares;414.65384615384613
Málaga;29086;Sayalonga;414.65384615384613
Málaga;29087;Sedella;414.65384615384613
Málaga;29088;Sierra de Yeguas;414.65384615384613
Málaga;29089;Teba;414.65384615384613
Málaga;29090;Tolox;414.65384615384613
Málaga;29091;Torrox;350.0
Málaga;29092;Totalán;414.65384615384613
Málaga;29093;Valle de Abdalajís;414.65384615384613
Málaga;29094;Vélez-Málaga;400.0
Málaga;29095;Villanueva de Algaidas;414.65384615384613
Málaga;29096;Villanueva del Rosario;414.65384615384613
Málaga;29097;Villanueva del Trabuco;414.65384615384613
Málaga;29098;Villanueva de Tapia;414.65384615384613
Málaga;29099;Viñuela;414.65384615384613
Málaga;29100;Yunquera;414.65384615384613
Málaga;29901;Torremolinos;475.0
Málaga;29902;Villanueva de la Concepción;414.65384615384613
Málaga;29903;Montecorto;414.65384615384613
Málaga;29904;Serrato;414.65384615384613
Murcia;30001;Abanilla;315.44444444444446
Murcia;30002;Abarán;186.0
Murcia;30003;Águilas;321.0
Murcia;30004;Albudeite;315.44444444444446
Murcia;30005;Alcantarilla;300.0
Murcia;30006;Aledo;315.44444444444446
Murcia;30007;Alguazas;315.44444444444446
Murcia;30008;Alhama de Murcia;300.0
Murcia;30009;Archena;320.0
Murcia;30010;Beniel;320.0
Murcia;30011;Blanca;242.0
Murcia;30012;Bullas;300.0
Murcia;30013;Calasparra;275.0
Murcia;30014;Campos del Río;315.44444444444446
Murcia;30015;Caravaca de la Cruz;276.0
Murcia;30016;Cartagena;400.0
Murcia;30017;Cehegín;273.0
Murcia;30018;Ceutí;321.0
Murcia;30019;Cieza;250.0
Murcia;30020;Fortuna;300.0
Murcia;30021;Fuente Álamo de Murcia;320.0
Murcia;30022;Jumilla;300.0
Murcia;30023;Librilla;279.0
Murcia;30024;Lorca;350.0
Murcia;30025;Lorquí;300.0
Murcia;30026;Mazarrón;300.0
Murcia;30027;Molina de Segura;400.0
Murcia;30028;Moratalla;300.0
Murcia;30029;Mula;300.0
Murcia;30030;Murcia;400.0
Murcia;30031;Ojós;315.44444444444446
Murcia;30032;Pliego;315.44444444444446
Murcia;30033;Puerto Lumbreras;300.0
Murcia;30034;Ricote;315.44444444444446
Murcia;30035;San Javier;350.0
Murcia;30036;San Pedro del Pinatar;350.0
Murcia;30037;Torre-Pacheco;383.0
Murcia;30038;Torres de Cotillas, Las;346.0
Murcia;30039;Totana;330.0
Murcia;30040;Ulea;315.44444444444446
Murcia;30041;Unión, La;313.0
Murcia;30042;Villanueva del Río Segura;350.0
Murcia;30043;Yecla;276.0
Murcia;30901;Santomera;350.0
Murcia;30902;Alcázares, Los;375.0
Navarra;31001;Abáigar;
Navarra;31002;Abárzuza/Abartzuza;
Navarra;31005;Aberin;
Navarra;31006;Ablitas;
Navarra;31007;Adiós;
Navarra;31008;Aguilar de Codés;
Navarra;31009;Aibar/Oibar;
Navarra;31010;Altsasu/Alsasua;
Navarra;31011;Allín/Allin;
Navarra;31012;Allo;
Navarra;31013;Améscoa Baja;
Navarra;31014;Ancín/Antzin;
Navarra;31015;Andosilla;
Navarra;31016;Ansoáin/Antsoain;
Navarra;31017;Anue;
Navarra;31018;Añorbe;
Navarra;31019;Aoiz/Agoitz;
Navarra;31020;Araitz;
Navarra;31022;Arantza;
Navarra;31023;Aranguren;
Navarra;31024;Arano;
Navarra;31025;Arakil;
Navarra;31027;Arbizu;
Navarra;31028;Arce/Artzi;
Navarra;31029;Arcos, Los;
Navarra;31030;Arellano;
Navarra;31031;Areso;
Navarra;31032;Arguedas;
Navarra;31033;Aria;
Navarra;31034;Aribe;
Navarra;31036;Arróniz;
Navarra;31038;Artajona;
Navarra;31039;Artazu;
Navarra;31040;Atetz;
Navarra;31041;Ayegui/Aiegi;
Navarra;31042;Azagra;
Navarra;31045;Barásoain;
Navarra;31047;Bargota;
Navarra;31048;Barillas;
Navarra;31049;Basaburua;
Navarra;31050;Baztan;
Navarra;31051;Beire;
Navarra;31052;Belascoáin;
Navarra;31053;Berbinzana;
Navarra;31054;Bertizarana;
Navarra;31055;Betelu;
Navarra;31056;Biurrun-Olcoz;
Navarra;31057;Buñuel;
Navarra;31058;Auritz/Burguete;
Navarra;31059;Burgui/Burgi;
Navarra;31060;Burlada/Burlata;
Navarra;31062;Cabanillas;
Navarra;31063;Cabredo;
Navarra;31064;Cadreita;
Navarra;31065;Caparroso;
Navarra;31066;Cárcar;
Navarra;31067;Carcastillo;
Navarra;31068;Cascante;
Navarra;31069;Cáseda;
Navarra;31070;Castejón;
Navarra;31072;Cintruénigo;
Navarra;31073;Ziordia;
Navarra;31074;Cirauqui/Zirauki;
Navarra;31076;Cizur;
Navarra;31077;Corella;
Navarra;31078;Cortes;
Navarra;31079;Desojo;
Navarra;31080;Dicastillo;
Navarra;31081;Donamaria;
Navarra;31082;Etxalar;
Navarra;31083;Echarri/Etxarri;
Navarra;31084;Etxarri Aranatz;
Navarra;31085;Etxauri;
Navarra;31086;Valle de Egüés/Eguesibar;
Navarra;31087;Elgorriaga;
Navarra;31088;Noáin (Valle de Elorz)/Noain (Elortzibar);
Navarra;31089;Enériz/Eneritz;
Navarra;31090;Eratsun;
Navarra;31091;Ergoiena;
Navarra;31092;Erro;
Navarra;31093;Ezcároz/Ezkaroze;
Navarra;31095;Esparza de Salazar/Espartza Zaraitzu;
Navarra;31097;Estella-Lizarra;
Navarra;31098;Esteribar;
Navarra;31100;Eulate;
Navarra;31101;Ezcabarte;
Navarra;31102;Ezkurra;
Navarra;31104;Falces;
Navarra;31105;Fitero;
Navarra;31106;Fontellas;
Navarra;31107;Funes;
Navarra;31108;Fustiñana;
Navarra;31109;Galar;
Navarra;31110;Gallipienzo/Galipentzu;
Navarra;31111;Gallués/Galoze;
Navarra;31112;Garaioa;
Navarra;31113;Garde;
Navarra;31114;Garínoain;
Navarra;31116;Genevilla;
Navarra;31117;Goizueta;
Navarra;31118;Goñi;
Navarra;31120;Guesálaz/Gesalatz;
Navarra;31121;Guirguillano;
Navarra;31122;Huarte/Uharte;
Navarra;31123;Uharte Arakil;
Navarra;31124;Ibargoiti;
Navarra;31125;Igúzquiza;
Navarra;31126;Imotz;
Navarra;31127;Irañeta;
Navarra;31128;Isaba/Izaba;
Navarra;31129;Ituren;
Navarra;31130;Iturmendi;
Navarra;31131;Iza/Itza;
Navarra;31132;Izagaondoa;
Navarra;31133;Izalzu/Itzaltzu;
Navarra;31134;Jaurrieta;
Navarra;31136;Juslapeña/Txulapain;
Navarra;31137;Beintza-Labaien;
Navarra;31138;Lakuntza;
Navarra;31139;Lana;
Navarra;31140;Lantz;
Navarra;31142;Larraga;
Navarra;31144;Larraun;
Navarra;31145;Lazagurría;
Navarra;31147;Legarda;
Navarra;31149;Leitza;
Navarra;31150;Leoz/Leotz;
Navarra;31152;Lerín;
Navarra;31153;Lesaka;
Navarra;31154;Lezaun;
Navarra;31155;Liédena;
Navarra;31156;Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti;
Navarra;31157;Lodosa;
Navarra;31158;Lónguida/Longida;
Navarra;31159;Lumbier;
Navarra;31161;Mañeru;
Navarra;31163;Marcilla;
Navarra;31164;Mélida;
Navarra;31165;Mendavia;
Navarra;31166;Mendaza;
Navarra;31167;Mendigorria;
Navarra;31168;Metauten;
Navarra;31169;Milagro;
Navarra;31171;Miranda de Arga;
Navarra;31172;Monreal/Elo;
Navarra;31173;Monteagudo;
Navarra;31174;Morentin;
Navarra;31175;Mues;
Navarra;31176;Murchante;
Navarra;31177;Murieta;
Navarra;31178;Murillo el Cuende;
Navarra;31179;Murillo el Fruto;
Navarra;31180;Muruzábal;
Navarra;31181;Navascués/Nabaskoze;
Navarra;31182;Nazar;
Navarra;31183;Obanos;
Navarra;31184;Oco;
Navarra;31185;Ochagavía/Otsagabia;
Navarra;31186;Odieta;
Navarra;31187;Oiz;
Navarra;31188;Olaibar;
Navarra;31189;Olazti/Olazagutía;
Navarra;31191;Olite/Erriberri;
Navarra;31192;Olóriz/Oloritz;
Navarra;31193;Cendea de Olza/Oltza Zendea;
Navarra;31194;Valle de Ollo/Ollaran;
Navarra;31195;Orbaizeta;
Navarra;31198;Oronz/Orontze;
Navarra;31199;Oroz-Betelu/Orotz-Betelu;
Navarra;31200;Oteiza;
Navarra;31201;Pamplona/Iruña;
Navarra;31202;Peralta/Azkoien;
Navarra;31204;Piedramillera;
Navarra;31205;Pitillas;
Navarra;31206;Puente la Reina/Gares;
Navarra;31207;Pueyo/Puiu;
Navarra;31208;Ribaforada;
Navarra;31209;Romanzado/Erromantzatua;
Navarra;31210;Roncal/Erronkari;
Navarra;31212;Sada;
Navarra;31213;Saldías;
Navarra;31215;San Adrián;
Navarra;31216;Sangüesa/Zangoza;
Navarra;31217;San Martín de Unx;
Navarra;31220;Santacara;
Navarra;31221;Doneztebe/Santesteban;
Navarra;31223;Sartaguda;
Navarra;31224;Sesma;
Navarra;31225;Sorlada;
Navarra;31226;Sunbilla;
Navarra;31227;Tafalla;
Navarra;31228;Tiebas-Muruarte de Reta;
Navarra;31229;Tirapu;
Navarra;31231;Torres del Río;
Navarra;31232;Tudela;
Navarra;31233;Tulebras;
Navarra;31234;Ucar;
Navarra;31235;Ujué/Uxue;
Navarra;31236;Ultzama;
Navarra;31237;Unciti;
Navarra;31238;Unzué/Untzue;
Navarra;31239;Urdazubi/Urdax;
Navarra;31240;Urdiain;
Navarra;31241;Urraul Alto;
Navarra;31242;Urraul Bajo;
Navarra;31243;Urroz-Villa;
Navarra;31244;Urroz;
Navarra;31246;Uterga;
Navarra;31247;Uztárroz/Uztarroze;
Navarra;31248;Luzaide/Valcarlos;
Navarra;31249;Valtierra;
Navarra;31250;Bera;
Navarra;31251;Viana;
Navarra;31253;Bidaurreta;
Navarra;31254;Villafranca;
Navarra;31255;Villamayor de Monjardín;
Navarra;31256;Hiriberri/Villanueva de Aezkoa;
Navarra;31257;Villatuerta;
Navarra;31258;Villava/Atarrabia;
Navarra;31259;Igantzi;
Navarra;31260;Valle de Yerri/Deierri;
Navarra;31261;Yesa;
Navarra;31262;Zabalza/Zabaltza;
Navarra;31263;Zubieta;
Navarra;31264;Zugarramurdi;
Navarra;31265;Zúñiga;
Navarra;31901;Barañáin/Barañain;
Navarra;31902;Berrioplano/Berriobeiti;
Navarra;31903;Berriozar;
Navarra;31904;Irurtzun;
Navarra;31905;Beriáin;
Navarra;31906;Orkoien;
Navarra;31907;Zizur Mayor/Zizur Nagusia;
Navarra;31908;Lekunberri;
Ourense;32001;Allariz;300.0
Ourense;32002;Amoeiro;253.75
Ourense;32003;Arnoia, A;253.75
Ourense;32004;Avión;253.75
Ourense;32005;Baltar;253.75
Ourense;32006;Bande;253.75
Ourense;32007;Baños de Molgas;253.75
Ourense;32008;Barbadás;330.0
Ourense;32009;Barco de Valdeorras, O;283.0
Ourense;32010;Beade;253.75
Ourense;32011;Beariz;253.75
Ourense;32012;Blancos, Os;253.75
Ourense;32013;Boborás;253.75
Ourense;32014;Bola, A;253.75
Ourense;32015;Bolo, O;253.75
Ourense;32016;Calvos de Randín;253.75
Ourense;32017;Carballeda de Valdeorras;160.0
Ourense;32018;Carballeda de Avia;253.75
Ourense;32019;Carballiño, O;240.0
Ourense;32020;Cartelle;253.75
Ourense;32021;Castrelo do Val;253.75
Ourense;32022;Castrelo de Miño;253.75
Ourense;32023;Castro Caldelas;253.75
Ourense;32024;Celanova;240.0
Ourense;32025;Cenlle;253.75
Ourense;32026;Coles;253.75
Ourense;32027;Cortegada;253.75
Ourense;32028;Cualedro;253.75
Ourense;32029;Chandrexa de Queixa;253.75
Ourense;32030;Entrimo;253.75
Ourense;32031;Esgos;253.75
Ourense;32032;Xinzo de Limia;240.0
Ourense;32033;Gomesende;253.75
Ourense;32034;Gudiña, A;253.75
Ourense;32035;Irixo, O;253.75
Ourense;32036;Xunqueira de Ambía;253.75
Ourense;32037;Xunqueira de Espadanedo;253.75
Ourense;32038;Larouco;253.75
Ourense;32039;Laza;253.75
Ourense;32040;Leiro;253.75
Ourense;32041;Lobeira;253.75
Ourense;32042;Lobios;253.75
Ourense;32043;Maceda;171.0
Ourense;32044;Manzaneda;253.75
Ourense;32045;Maside;253.75
Ourense;32046;Melón;253.75
Ourense;32047;Merca, A;253.75
Ourense;32048;Mezquita, A;253.75
Ourense;32049;Montederramo;253.75
Ourense;32050;Monterrei;253.75
Ourense;32051;Muíños;253.75
Ourense;32052;Nogueira de Ramuín;253.75
Ourense;32053;Oímbra;253.75
Ourense;32054;Ourense;330.0
Ourense;32055;Paderne de Allariz;253.75
Ourense;32056;Padrenda;253.75
Ourense;32057;Parada de Sil;253.75
Ourense;32058;Pereiro de Aguiar, O;300.0
Ourense;32059;Peroxa, A;253.75
Ourense;32060;Petín;253.75
Ourense;32061;Piñor;253.75
Ourense;32062;Porqueira;253.75
Ourense;32063;Pobra de Trives, A;240.0
Ourense;32064;Pontedeva;253.75
Ourense;32065;Punxín;253.75
Ourense;32066;Quintela de Leirado;253.75
Ourense;32067;Rairiz de Veiga;253.75
Ourense;32068;Ramirás;253.75
Ourense;32069;Ribadavia;225.0
Ourense;32070;San Xoán de Río;253.75
Ourense;32071;Riós;253.75
Ourense;32072;Rúa, A;217.0
Ourense;32073;Rubiá;253.75
Ourense;32074;San Amaro;253.75
Ourense;32075;San Cibrao das Viñas;363.0
Ourense;32076;San Cristovo de Cea;253.75
Ourense;32077;Sandiás;253.75
Ourense;32078;Sarreaus;253.75
Ourense;32079;Taboadela;253.75
Ourense;32080;Teixeira, A;253.75
Ourense;32081;Toén;253.75
Ourense;32082;Trasmiras;253.75
Ourense;32083;Veiga, A;253.75
Ourense;32084;Verea;253.75
Ourense;32085;Verín;241.0
Ourense;32086;Viana do Bolo;180.0
Ourense;32087;Vilamarín;253.75
Ourense;32088;Vilamartín de Valdeorras;253.75
Ourense;32089;Vilar de Barrio;253.75
Ourense;32090;Vilar de Santos;253.75
Ourense;32091;Vilardevós;253.75
Ourense;32092;Vilariño de Conso;253.75
Asturias;33001;Allande;349.0
Asturias;33002;Aller;210.0
