Municipios;Periodo;Total;Nombre_Municipio
10204 Valverde de la Vera;2021;10848.0;Valverde de la Vera
10204 Valverde de la Vera;2020;11045.0;Valverde de la Vera
10204 Valverde de la Vera;2019;10528.0;Valverde de la Vera
10204 Valverde de la Vera;2018;10238.0;Valverde de la Vera
10204 Valverde de la Vera;2017;9911.0;Valverde de la Vera
10204 Valverde de la Vera;2016;9363.0;Valverde de la Vera
10204 Valverde de la Vera;2015;9140.0;Valverde de la Vera
10205 Valverde del Fresno;2022;9912.0;Valverde del Fresno
10205 Valverde del Fresno;2021;9309.0;Valverde del Fresno
10205 Valverde del Fresno;2020;8874.0;Valverde del Fresno
10205 Valverde del Fresno;2019;8687.0;Valverde del Fresno
10205 Valverde del Fresno;2018;8186.0;Valverde del Fresno
10205 Valverde del Fresno;2017;7753.0;Valverde del Fresno
10205 Valverde del Fresno;2016;7248.0;Valverde del Fresno
10205 Valverde del Fresno;2015;7247.0;Valverde del Fresno
10206 Viandar de la Vera;2022;11467.0;Viandar de la Vera
10206 Viandar de la Vera;2021;11589.0;Viandar de la Vera
10206 Viandar de la Vera;2020;10691.0;Viandar de la Vera
10206 Viandar de la Vera;2019;10992.0;Viandar de la Vera
10206 Viandar de la Vera;2018;10082.0;Viandar de la Vera
10206 Viandar de la Vera;2017;9459.0;Viandar de la Vera
10206 Viandar de la Vera;2016;9214.0;Viandar de la Vera
10206 Viandar de la Vera;2015;8908.0;Viandar de la Vera
10207 Villa del Campo;2022;10447.0;Villa del Campo
10207 Villa del Campo;2021;9922.0;Villa del Campo
10207 Villa del Campo;2020;9043.0;Villa del Campo
10207 Villa del Campo;2019;9131.0;Villa del Campo
10207 Villa del Campo;2018;8942.0;Villa del Campo
10207 Villa del Campo;2017;8314.0;Villa del Campo
10207 Villa del Campo;2016;8027.0;Villa del Campo
10207 Villa del Campo;2015;8674.0;Villa del Campo
10208 Villa del Rey;2022;12626.0;Villa del Rey
10208 Villa del Rey;2021;11258.0;Villa del Rey
10208 Villa del Rey;2020;11014.0;Villa del Rey
10208 Villa del Rey;2019;9680.0;Villa del Rey
10208 Villa del Rey;2018;9868.0;Villa del Rey
10208 Villa del Rey;2017;9220.0;Villa del Rey
10208 Villa del Rey;2016;9707.0;Villa del Rey
10208 Villa del Rey;2015;9467.0;Villa del Rey
10209 Villamesías;2022;10318.0;Villamesías
10209 Villamesías;2021;9522.0;Villamesías
10209 Villamesías;2020;8606.0;Villamesías
10209 Villamesías;2019;8876.0;Villamesías
10209 Villamesías;2018;8537.0;Villamesías
10209 Villamesías;2017;8055.0;Villamesías
10209 Villamesías;2016;7580.0;Villamesías
10209 Villamesías;2015;7802.0;Villamesías
10210 Villamiel;2022;10272.0;Villamiel
10210 Villamiel;2021;9678.0;Villamiel
10210 Villamiel;2020;8564.0;Villamiel
10210 Villamiel;2019;8970.0;Villamiel
10210 Villamiel;2018;8813.0;Villamiel
10210 Villamiel;2017;7861.0;Villamiel
10210 Villamiel;2016;7678.0;Villamiel
10210 Villamiel;2015;7456.0;Villamiel
10211 Villanueva de la Sierra;2022;9600.0;Villanueva de la Sierra
10211 Villanueva de la Sierra;2021;9505.0;Villanueva de la Sierra
10211 Villanueva de la Sierra;2020;9288.0;Villanueva de la Sierra
10211 Villanueva de la Sierra;2019;9194.0;Villanueva de la Sierra
10211 Villanueva de la Sierra;2018;8937.0;Villanueva de la Sierra
10211 Villanueva de la Sierra;2017;8151.0;Villanueva de la Sierra
10211 Villanueva de la Sierra;2016;7738.0;Villanueva de la Sierra
10211 Villanueva de la Sierra;2015;7734.0;Villanueva de la Sierra
10212 Villanueva de la Vera;2022;10281.0;Villanueva de la Vera
10212 Villanueva de la Vera;2021;10247.0;Villanueva de la Vera
10212 Villanueva de la Vera;2020;9514.0;Villanueva de la Vera
10212 Villanueva de la Vera;2019;9592.0;Villanueva de la Vera
10212 Villanueva de la Vera;2018;8904.0;Villanueva de la Vera
10212 Villanueva de la Vera;2017;8415.0;Villanueva de la Vera
10212 Villanueva de la Vera;2016;8365.0;Villanueva de la Vera
10212 Villanueva de la Vera;2015;8341.0;Villanueva de la Vera
10213 Villar del Pedroso;2022;10433.0;Villar del Pedroso
10213 Villar del Pedroso;2021;10175.0;Villar del Pedroso
10213 Villar del Pedroso;2020;9928.0;Villar del Pedroso
10213 Villar del Pedroso;2019;9476.0;Villar del Pedroso
10213 Villar del Pedroso;2018;9027.0;Villar del Pedroso
10213 Villar del Pedroso;2017;8063.0;Villar del Pedroso
10213 Villar del Pedroso;2016;8058.0;Villar del Pedroso
10213 Villar del Pedroso;2015;7928.0;Villar del Pedroso
10214 Villar de Plasencia;2022;12118.0;Villar de Plasencia
10214 Villar de Plasencia;2021;11146.0;Villar de Plasencia
10214 Villar de Plasencia;2020;9921.0;Villar de Plasencia
10214 Villar de Plasencia;2019;10122.0;Villar de Plasencia
10214 Villar de Plasencia;2018;9184.0;Villar de Plasencia
10214 Villar de Plasencia;2017;9234.0;Villar de Plasencia
10214 Villar de Plasencia;2016;9109.0;Villar de Plasencia
10214 Villar de Plasencia;2015;8722.0;Villar de Plasencia
10215 Villasbuenas de Gata;2022;9870.0;Villasbuenas de Gata
10215 Villasbuenas de Gata;2021;9316.0;Villasbuenas de Gata
10215 Villasbuenas de Gata;2020;8958.0;Villasbuenas de Gata
10215 Villasbuenas de Gata;2019;8789.0;Villasbuenas de Gata
10215 Villasbuenas de Gata;2018;8275.0;Villasbuenas de Gata
10215 Villasbuenas de Gata;2017;7917.0;Villasbuenas de Gata
10215 Villasbuenas de Gata;2016;7811.0;Villasbuenas de Gata
10215 Villasbuenas de Gata;2015;7715.0;Villasbuenas de Gata
10216 Zarza de Granadilla;2022;10015.0;Zarza de Granadilla
10216 Zarza de Granadilla;2021;9433.0;Zarza de Granadilla
10216 Zarza de Granadilla;2020;8900.0;Zarza de Granadilla
10216 Zarza de Granadilla;2019;8884.0;Zarza de Granadilla
10216 Zarza de Granadilla;2018;8426.0;Zarza de Granadilla
10216 Zarza de Granadilla;2017;7832.0;Zarza de Granadilla
10216 Zarza de Granadilla;2016;7500.0;Zarza de Granadilla
10216 Zarza de Granadilla;2015;7388.0;Zarza de Granadilla
10217 Zarza de Montánchez;2022;12436.0;Zarza de Montánchez
10217 Zarza de Montánchez;2021;11585.0;Zarza de Montánchez
10217 Zarza de Montánchez;2020;10893.0;Zarza de Montánchez
10217 Zarza de Montánchez;2019;10780.0;Zarza de Montánchez
10217 Zarza de Montánchez;2018;10250.0;Zarza de Montánchez
10217 Zarza de Montánchez;2017;9606.0;Zarza de Montánchez
10217 Zarza de Montánchez;2016;9172.0;Zarza de Montánchez
10217 Zarza de Montánchez;2015;9071.0;Zarza de Montánchez
10218 Zarza la Mayor;2022;9899.0;Zarza la Mayor
10218 Zarza la Mayor;2021;9373.0;Zarza la Mayor
10218 Zarza la Mayor;2020;8810.0;Zarza la Mayor
10218 Zarza la Mayor;2019;8636.0;Zarza la Mayor
10218 Zarza la Mayor;2018;8220.0;Zarza la Mayor
10218 Zarza la Mayor;2017;7899.0;Zarza la Mayor
10218 Zarza la Mayor;2016;7400.0;Zarza la Mayor
10218 Zarza la Mayor;2015;7452.0;Zarza la Mayor
10219 Zorita;2022;10304.0;Zorita
10219 Zorita;2021;9936.0;Zorita
10219 Zorita;2020;9429.0;Zorita
10219 Zorita;2019;9481.0;Zorita
10219 Zorita;2018;9139.0;Zorita
10219 Zorita;2017;8651.0;Zorita
10219 Zorita;2016;8366.0;Zorita
10219 Zorita;2015;8164.0;Zorita
10901 Rosalejo;2022;10000.0;Rosalejo
10901 Rosalejo;2021;9667.0;Rosalejo
10901 Rosalejo;2020;9399.0;Rosalejo
10901 Rosalejo;2019;9386.0;Rosalejo
10901 Rosalejo;2018;8726.0;Rosalejo
10901 Rosalejo;2017;8479.0;Rosalejo
10901 Rosalejo;2016;8023.0;Rosalejo
10901 Rosalejo;2015;7834.0;Rosalejo
10902 Vegaviana;2022;9382.0;Vegaviana
10902 Vegaviana;2021;8938.0;Vegaviana
10902 Vegaviana;2020;8340.0;Vegaviana
10902 Vegaviana;2019;8598.0;Vegaviana
10902 Vegaviana;2018;8115.0;Vegaviana
10902 Vegaviana;2017;7408.0;Vegaviana
10902 Vegaviana;2016;7108.0;Vegaviana
10902 Vegaviana;2015;6832.0;Vegaviana
10903 Alagón del Río;2022;10151.0;Alagón del Río
10903 Alagón del Río;2021;9323.0;Alagón del Río
10903 Alagón del Río;2020;8879.0;Alagón del Río
10903 Alagón del Río;2019;8636.0;Alagón del Río
10903 Alagón del Río;2018;8090.0;Alagón del Río
10903 Alagón del Río;2017;7436.0;Alagón del Río
10903 Alagón del Río;2016;7134.0;Alagón del Río
10903 Alagón del Río;2015;7078.0;Alagón del Río
10904 Tiétar;2022;10333.0;Tiétar
10904 Tiétar;2021;10008.0;Tiétar
10904 Tiétar;2020;9498.0;Tiétar
10904 Tiétar;2019;9573.0;Tiétar
10904 Tiétar;2018;9185.0;Tiétar
10904 Tiétar;2017;8676.0;Tiétar
10904 Tiétar;2016;8225.0;Tiétar
10904 Tiétar;2015;8251.0;Tiétar
10905 Pueblonuevo de Miramontes;2022;9879.0;Pueblonuevo de Miramontes
10905 Pueblonuevo de Miramontes;2021;9554.0;Pueblonuevo de Miramontes
10905 Pueblonuevo de Miramontes;2020;8883.0;Pueblonuevo de Miramontes
10905 Pueblonuevo de Miramontes;2019;8752.0;Pueblonuevo de Miramontes
10905 Pueblonuevo de Miramontes;2018;8178.0;Pueblonuevo de Miramontes
10905 Pueblonuevo de Miramontes;2017;8055.0;Pueblonuevo de Miramontes
10905 Pueblonuevo de Miramontes;2016;7749.0;Pueblonuevo de Miramontes
10905 Pueblonuevo de Miramontes;2015;7627.0;Pueblonuevo de Miramontes
11001 Alcalá de los Gazules;2022;10229.0;Alcalá de los Gazules
11001 Alcalá de los Gazules;2021;9569.0;Alcalá de los Gazules
11001 Alcalá de los Gazules;2020;8941.0;Alcalá de los Gazules
11001 Alcalá de los Gazules;2019;8860.0;Alcalá de los Gazules
11001 Alcalá de los Gazules;2018;8269.0;Alcalá de los Gazules
11001 Alcalá de los Gazules;2017;7633.0;Alcalá de los Gazules
11001 Alcalá de los Gazules;2016;7324.0;Alcalá de los Gazules
11001 Alcalá de los Gazules;2015;7002.0;Alcalá de los Gazules
11002 Alcalá del Valle;2022;9421.0;Alcalá del Valle
11002 Alcalá del Valle;2021;8905.0;Alcalá del Valle
11002 Alcalá del Valle;2020;8278.0;Alcalá del Valle
11002 Alcalá del Valle;2019;8091.0;Alcalá del Valle
11002 Alcalá del Valle;2018;7550.0;Alcalá del Valle
11002 Alcalá del Valle;2017;7042.0;Alcalá del Valle
11002 Alcalá del Valle;2016;6587.0;Alcalá del Valle
11002 Alcalá del Valle;2015;6415.0;Alcalá del Valle
11003 Algar;2022;9838.0;Algar
11003 Algar;2021;9354.0;Algar
11003 Algar;2020;9013.0;Algar
11003 Algar;2019;8856.0;Algar
11003 Algar;2018;8439.0;Algar
11003 Algar;2017;8142.0;Algar
11003 Algar;2016;7978.0;Algar
11003 Algar;2015;7798.0;Algar
11004 Algeciras;2022;11724.0;Algeciras
11004 Algeciras;2021;11148.0;Algeciras
11004 Algeciras;2020;10665.0;Algeciras
11004 Algeciras;2019;10679.0;Algeciras
11004 Algeciras;2018;10139.0;Algeciras
11004 Algeciras;2017;9792.0;Algeciras
11004 Algeciras;2016;9594.0;Algeciras
11004 Algeciras;2015;9385.0;Algeciras
11005 Algodonales;2022;9668.0;Algodonales
11005 Algodonales;2021;9186.0;Algodonales
11005 Algodonales;2020;8560.0;Algodonales
11005 Algodonales;2019;8368.0;Algodonales
11005 Algodonales;2018;7990.0;Algodonales
11005 Algodonales;2017;7559.0;Algodonales
11005 Algodonales;2016;7256.0;Algodonales
11005 Algodonales;2015;6886.0;Algodonales
11006 Arcos de la Frontera;2022;9630.0;Arcos de la Frontera
11006 Arcos de la Frontera;2021;9016.0;Arcos de la Frontera
11006 Arcos de la Frontera;2020;8454.0;Arcos de la Frontera
11006 Arcos de la Frontera;2019;8483.0;Arcos de la Frontera
11006 Arcos de la Frontera;2018;7976.0;Arcos de la Frontera
11006 Arcos de la Frontera;2017;7506.0;Arcos de la Frontera
11006 Arcos de la Frontera;2016;7063.0;Arcos de la Frontera
11006 Arcos de la Frontera;2015;6881.0;Arcos de la Frontera
11007 Barbate;2022;9563.0;Barbate
11007 Barbate;2021;8912.0;Barbate
11007 Barbate;2020;8200.0;Barbate
11007 Barbate;2019;8126.0;Barbate
11007 Barbate;2018;7636.0;Barbate
11007 Barbate;2017;7200.0;Barbate
11007 Barbate;2016;6894.0;Barbate
11007 Barbate;2015;6676.0;Barbate
11008 Barrios, Los;2022;12237.0;Barrios, Los
11008 Barrios, Los;2021;11666.0;Barrios, Los
11008 Barrios, Los;2020;10904.0;Barrios, Los
11008 Barrios, Los;2019;10927.0;Barrios, Los
11008 Barrios, Los;2018;10374.0;Barrios, Los
11008 Barrios, Los;2017;9965.0;Barrios, Los
11008 Barrios, Los;2016;9386.0;Barrios, Los
11008 Barrios, Los;2015;9258.0;Barrios, Los
11009 Benaocaz;2022;11772.0;Benaocaz
11009 Benaocaz;2021;11137.0;Benaocaz
11009 Benaocaz;2020;10260.0;Benaocaz
11009 Benaocaz;2019;9968.0;Benaocaz
11009 Benaocaz;2018;9394.0;Benaocaz
11009 Benaocaz;2017;9287.0;Benaocaz
11009 Benaocaz;2016;9435.0;Benaocaz
11009 Benaocaz;2015;8554.0;Benaocaz
11010 Bornos;2022;9301.0;Bornos
11010 Bornos;2021;8779.0;Bornos
11010 Bornos;2020;8358.0;Bornos
11010 Bornos;2019;8332.0;Bornos
11010 Bornos;2018;7758.0;Bornos
11010 Bornos;2017;7323.0;Bornos
11010 Bornos;2016;6905.0;Bornos
11010 Bornos;2015;6650.0;Bornos
11011 Bosque, El;2022;11134.0;Bosque, El
11011 Bosque, El;2021;10312.0;Bosque, El
11011 Bosque, El;2020;9732.0;Bosque, El
11011 Bosque, El;2019;9749.0;Bosque, El
11011 Bosque, El;2018;9134.0;Bosque, El
11011 Bosque, El;2017;8789.0;Bosque, El
11011 Bosque, El;2016;8123.0;Bosque, El
11011 Bosque, El;2015;7856.0;Bosque, El
11012 Cádiz;2022;14432.0;Cádiz
11012 Cádiz;2021;13608.0;Cádiz
11012 Cádiz;2020;12997.0;Cádiz
11012 Cádiz;2019;12884.0;Cádiz
11012 Cádiz;2018;12284.0;Cádiz
11012 Cádiz;2017;11698.0;Cádiz
11012 Cádiz;2016;11396.0;Cádiz
11012 Cádiz;2015;11132.0;Cádiz
11013 Castellar de la Frontera;2022;10827.0;Castellar de la Frontera
11013 Castellar de la Frontera;2021;10167.0;Castellar de la Frontera
11013 Castellar de la Frontera;2020;9417.0;Castellar de la Frontera
11013 Castellar de la Frontera;2019;9342.0;Castellar de la Frontera
11013 Castellar de la Frontera;2018;8947.0;Castellar de la Frontera
11013 Castellar de la Frontera;2017;8312.0;Castellar de la Frontera
11013 Castellar de la Frontera;2016;8005.0;Castellar de la Frontera
11013 Castellar de la Frontera;2015;7603.0;Castellar de la Frontera
11014 Conil de la Frontera;2022;10701.0;Conil de la Frontera
11014 Conil de la Frontera;2021;10155.0;Conil de la Frontera
11014 Conil de la Frontera;2020;9270.0;Conil de la Frontera
11014 Conil de la Frontera;2019;9321.0;Conil de la Frontera
11014 Conil de la Frontera;2018;8658.0;Conil de la Frontera
11014 Conil de la Frontera;2017;8147.0;Conil de la Frontera
11014 Conil de la Frontera;2016;7834.0;Conil de la Frontera
11014 Conil de la Frontera;2015;7531.0;Conil de la Frontera
11015 Chiclana de la Frontera;2022;10713.0;Chiclana de la Frontera
11015 Chiclana de la Frontera;2021;10038.0;Chiclana de la Frontera
11015 Chiclana de la Frontera;2020;9391.0;Chiclana de la Frontera
11015 Chiclana de la Frontera;2019;9353.0;Chiclana de la Frontera
11015 Chiclana de la Frontera;2018;8727.0;Chiclana de la Frontera
11015 Chiclana de la Frontera;2017;8212.0;Chiclana de la Frontera
11015 Chiclana de la Frontera;2016;7881.0;Chiclana de la Frontera
11015 Chiclana de la Frontera;2015;7720.0;Chiclana de la Frontera
11016 Chipiona;2022;9107.0;Chipiona
11016 Chipiona;2021;8553.0;Chipiona
11016 Chipiona;2020;7836.0;Chipiona
11016 Chipiona;2019;7801.0;Chipiona
11016 Chipiona;2018;7299.0;Chipiona
11016 Chipiona;2017;6870.0;Chipiona
11016 Chipiona;2016;6577.0;Chipiona
11016 Chipiona;2015;6297.0;Chipiona
11017 Espera;2022;9775.0;Espera
11017 Espera;2021;9147.0;Espera
11017 Espera;2020;8649.0;Espera
11017 Espera;2019;8650.0;Espera
11017 Espera;2018;7973.0;Espera
11017 Espera;2017;7474.0;Espera
11017 Espera;2016;7015.0;Espera
11017 Espera;2015;6811.0;Espera
11018 Gastor, El;2022;10286.0;Gastor, El
11018 Gastor, El;2021;9658.0;Gastor, El
11018 Gastor, El;2020;8965.0;Gastor, El
11018 Gastor, El;2019;9004.0;Gastor, El
11018 Gastor, El;2018;8514.0;Gastor, El
11018 Gastor, El;2017;7898.0;Gastor, El
11018 Gastor, El;2016;7335.0;Gastor, El
11018 Gastor, El;2015;7058.0;Gastor, El
11019 Grazalema;2022;10232.0;Grazalema
11019 Grazalema;2021;9657.0;Grazalema
11019 Grazalema;2020;9120.0;Grazalema
11019 Grazalema;2019;8929.0;Grazalema
11019 Grazalema;2018;8459.0;Grazalema
11019 Grazalema;2017;7862.0;Grazalema
11019 Grazalema;2016;7566.0;Grazalema
11019 Grazalema;2015;7299.0;Grazalema
11020 Jerez de la Frontera;2022;11413.0;Jerez de la Frontera
11020 Jerez de la Frontera;2021;10661.0;Jerez de la Frontera
11020 Jerez de la Frontera;2020;10049.0;Jerez de la Frontera
11020 Jerez de la Frontera;2019;9970.0;Jerez de la Frontera
11020 Jerez de la Frontera;2018;9447.0;Jerez de la Frontera
11020 Jerez de la Frontera;2017;8945.0;Jerez de la Frontera
11020 Jerez de la Frontera;2016;8604.0;Jerez de la Frontera
11020 Jerez de la Frontera;2015;8405.0;Jerez de la Frontera
11021 Jimena de la Frontera;2022;10051.0;Jimena de la Frontera
11021 Jimena de la Frontera;2021;9499.0;Jimena de la Frontera
11021 Jimena de la Frontera;2020;9034.0;Jimena de la Frontera
11021 Jimena de la Frontera;2019;8728.0;Jimena de la Frontera
11021 Jimena de la Frontera;2018;8122.0;Jimena de la Frontera
11021 Jimena de la Frontera;2017;7420.0;Jimena de la Frontera
11021 Jimena de la Frontera;2016;7104.0;Jimena de la Frontera
11021 Jimena de la Frontera;2015;6792.0;Jimena de la Frontera
11022 Línea de la Concepción, La;2022;10552.0;Línea de la Concepción, La
11022 Línea de la Concepción, La;2021;9928.0;Línea de la Concepción, La
11022 Línea de la Concepción, La;2020;9187.0;Línea de la Concepción, La
11022 Línea de la Concepción, La;2019;9090.0;Línea de la Concepción, La
11022 Línea de la Concepción, La;2018;8523.0;Línea de la Concepción, La
11022 Línea de la Concepción, La;2017;8125.0;Línea de la Concepción, La
11022 Línea de la Concepción, La;2016;7716.0;Línea de la Concepción, La
11022 Línea de la Concepción, La;2015;7777.0;Línea de la Concepción, La
11023 Medina Sidonia;2022;9796.0;Medina Sidonia
11023 Medina Sidonia;2021;9192.0;Medina Sidonia
11023 Medina Sidonia;2020;8624.0;Medina Sidonia
11023 Medina Sidonia;2019;8583.0;Medina Sidonia
11023 Medina Sidonia;2018;8111.0;Medina Sidonia
11023 Medina Sidonia;2017;7642.0;Medina Sidonia
11023 Medina Sidonia;2016;7242.0;Medina Sidonia
11023 Medina Sidonia;2015;6964.0;Medina Sidonia
11024 Olvera;2022;10354.0;Olvera
11024 Olvera;2021;9910.0;Olvera
11024 Olvera;2020;9370.0;Olvera
11024 Olvera;2019;9260.0;Olvera
11024 Olvera;2018;8965.0;Olvera
11024 Olvera;2017;8509.0;Olvera
11024 Olvera;2016;8244.0;Olvera
11024 Olvera;2015;7874.0;Olvera
11025 Paterna de Rivera;2022;9157.0;Paterna de Rivera
11025 Paterna de Rivera;2021;8546.0;Paterna de Rivera
11025 Paterna de Rivera;2020;8157.0;Paterna de Rivera
11025 Paterna de Rivera;2019;7937.0;Paterna de Rivera
11025 Paterna de Rivera;2018;7589.0;Paterna de Rivera
11025 Paterna de Rivera;2017;6947.0;Paterna de Rivera
11025 Paterna de Rivera;2016;6480.0;Paterna de Rivera
11025 Paterna de Rivera;2015;6215.0;Paterna de Rivera
11026 Prado del Rey;2022;9371.0;Prado del Rey
11026 Prado del Rey;2021;8765.0;Prado del Rey
11026 Prado del Rey;2020;8163.0;Prado del Rey
11026 Prado del Rey;2019;7969.0;Prado del Rey
11026 Prado del Rey;2018;7585.0;Prado del Rey
11026 Prado del Rey;2017;7044.0;Prado del Rey
11026 Prado del Rey;2016;6649.0;Prado del Rey
11026 Prado del Rey;2015;6405.0;Prado del Rey
11027 Puerto de Santa María, El;2022;12235.0;Puerto de Santa María, El
11027 Puerto de Santa María, El;2021;11412.0;Puerto de Santa María, El
11027 Puerto de Santa María, El;2020;10829.0;Puerto de Santa María, El
11027 Puerto de Santa María, El;2019;10756.0;Puerto de Santa María, El
11027 Puerto de Santa María, El;2018;10307.0;Puerto de Santa María, El
11027 Puerto de Santa María, El;2017;9741.0;Puerto de Santa María, El
11027 Puerto de Santa María, El;2016;9401.0;Puerto de Santa María, El
11027 Puerto de Santa María, El;2015;9152.0;Puerto de Santa María, El
11028 Puerto Real;2022;11937.0;Puerto Real
11028 Puerto Real;2021;11296.0;Puerto Real
11028 Puerto Real;2020;10811.0;Puerto Real
11028 Puerto Real;2019;10759.0;Puerto Real
11028 Puerto Real;2018;10274.0;Puerto Real
11028 Puerto Real;2017;9713.0;Puerto Real
11028 Puerto Real;2016;9336.0;Puerto Real
11028 Puerto Real;2015;9027.0;Puerto Real
11029 Puerto Serrano;2022;8570.0;Puerto Serrano
11029 Puerto Serrano;2021;8165.0;Puerto Serrano
11029 Puerto Serrano;2020;7773.0;Puerto Serrano
11029 Puerto Serrano;2019;7638.0;Puerto Serrano
11029 Puerto Serrano;2018;7037.0;Puerto Serrano
11029 Puerto Serrano;2017;6529.0;Puerto Serrano
11029 Puerto Serrano;2016;6223.0;Puerto Serrano
11029 Puerto Serrano;2015;5953.0;Puerto Serrano
11030 Rota;2022;12029.0;Rota
11030 Rota;2021;11377.0;Rota
11030 Rota;2020;10725.0;Rota
11030 Rota;2019;10603.0;Rota
11030 Rota;2018;10052.0;Rota
11030 Rota;2017;9710.0;Rota
11030 Rota;2016;9291.0;Rota
11030 Rota;2015;8995.0;Rota
11031 San Fernando;2022;12024.0;San Fernando
11031 San Fernando;2021;11369.0;San Fernando
11031 San Fernando;2020;10835.0;San Fernando
11031 San Fernando;2019;10731.0;San Fernando
11031 San Fernando;2018;10208.0;San Fernando
11031 San Fernando;2017;9699.0;San Fernando
11031 San Fernando;2016;9458.0;San Fernando
11031 San Fernando;2015;9219.0;San Fernando
11032 Sanlúcar de Barrameda;2022;9422.0;Sanlúcar de Barrameda
11032 Sanlúcar de Barrameda;2021;8849.0;Sanlúcar de Barrameda
11032 Sanlúcar de Barrameda;2020;8344.0;Sanlúcar de Barrameda
11032 Sanlúcar de Barrameda;2019;8286.0;Sanlúcar de Barrameda
11032 Sanlúcar de Barrameda;2018;7720.0;Sanlúcar de Barrameda
11032 Sanlúcar de Barrameda;2017;7302.0;Sanlúcar de Barrameda
11032 Sanlúcar de Barrameda;2016;7032.0;Sanlúcar de Barrameda
11032 Sanlúcar de Barrameda;2015;6753.0;Sanlúcar de Barrameda
11033 San Roque;2022;12299.0;San Roque
11033 San Roque;2021;11234.0;San Roque
11033 San Roque;2020;10477.0;San Roque
11033 San Roque;2019;10442.0;San Roque
11033 San Roque;2018;9609.0;San Roque
11033 San Roque;2017;9205.0;San Roque
11033 San Roque;2016;8614.0;San Roque
11033 San Roque;2015;8668.0;San Roque
11034 Setenil de las Bodegas;2022;10406.0;Setenil de las Bodegas
11034 Setenil de las Bodegas;2021;9817.0;Setenil de las Bodegas
11034 Setenil de las Bodegas;2020;9230.0;Setenil de las Bodegas
11034 Setenil de las Bodegas;2019;9055.0;Setenil de las Bodegas
11034 Setenil de las Bodegas;2018;8587.0;Setenil de las Bodegas
11034 Setenil de las Bodegas;2017;7994.0;Setenil de las Bodegas
11034 Setenil de las Bodegas;2016;7573.0;Setenil de las Bodegas
11034 Setenil de las Bodegas;2015;7280.0;Setenil de las Bodegas
11035 Tarifa;2022;11822.0;Tarifa
11035 Tarifa;2021;11003.0;Tarifa
11035 Tarifa;2020;10000.0;Tarifa
11035 Tarifa;2019;10169.0;Tarifa
11035 Tarifa;2018;9572.0;Tarifa
11035 Tarifa;2017;9051.0;Tarifa
11035 Tarifa;2016;8719.0;Tarifa
11035 Tarifa;2015;8473.0;Tarifa
11036 Torre Alháquime;2022;9551.0;Torre Alháquime
11036 Torre Alháquime;2021;9010.0;Torre Alháquime
11036 Torre Alháquime;2020;8618.0;Torre Alháquime
11036 Torre Alháquime;2019;8283.0;Torre Alháquime
11036 Torre Alháquime;2018;8134.0;Torre Alháquime
11036 Torre Alháquime;2017;7802.0;Torre Alháquime
11036 Torre Alháquime;2016;7361.0;Torre Alháquime
11036 Torre Alháquime;2015;7185.0;Torre Alháquime
11037 Trebujena;2022;11295.0;Trebujena
11037 Trebujena;2021;10610.0;Trebujena
11037 Trebujena;2020;10040.0;Trebujena
11037 Trebujena;2019;9679.0;Trebujena
11037 Trebujena;2018;9120.0;Trebujena
11037 Trebujena;2017;8553.0;Trebujena
11037 Trebujena;2016;8152.0;Trebujena
11037 Trebujena;2015;7778.0;Trebujena
11038 Ubrique;2022;11102.0;Ubrique
11038 Ubrique;2021;10326.0;Ubrique
11038 Ubrique;2020;9708.0;Ubrique
11038 Ubrique;2019;9718.0;Ubrique
11038 Ubrique;2018;9106.0;Ubrique
11038 Ubrique;2017;8485.0;Ubrique
11038 Ubrique;2016;8211.0;Ubrique
11038 Ubrique;2015;7985.0;Ubrique
11039 Vejer de la Frontera;2022;9668.0;Vejer de la Frontera
11039 Vejer de la Frontera;2021;9062.0;Vejer de la Frontera
11039 Vejer de la Frontera;2020;8431.0;Vejer de la Frontera
11039 Vejer de la Frontera;2019;8432.0;Vejer de la Frontera
11039 Vejer de la Frontera;2018;7863.0;Vejer de la Frontera
11039 Vejer de la Frontera;2017;7351.0;Vejer de la Frontera
11039 Vejer de la Frontera;2016;6930.0;Vejer de la Frontera
11039 Vejer de la Frontera;2015;6656.0;Vejer de la Frontera
11040 Villaluenga del Rosario;2022;11564.0;Villaluenga del Rosario
11040 Villaluenga del Rosario;2021;10698.0;Villaluenga del Rosario
11040 Villaluenga del Rosario;2020;10258.0;Villaluenga del Rosario
11040 Villaluenga del Rosario;2019;10894.0;Villaluenga del Rosario
11040 Villaluenga del Rosario;2018;10036.0;Villaluenga del Rosario
11040 Villaluenga del Rosario;2017;9359.0;Villaluenga del Rosario
11040 Villaluenga del Rosario;2016;8812.0;Villaluenga del Rosario
11040 Villaluenga del Rosario;2015;8480.0;Villaluenga del Rosario
11041 Villamartín;2022;10101.0;Villamartín
11041 Villamartín;2021;9456.0;Villamartín
11041 Villamartín;2020;8924.0;Villamartín
11041 Villamartín;2019;8795.0;Villamartín
11041 Villamartín;2018;8208.0;Villamartín
11041 Villamartín;2017;7783.0;Villamartín
11041 Villamartín;2016;7318.0;Villamartín
11041 Villamartín;2015;7096.0;Villamartín
11042 Zahara;2022;10719.0;Zahara
11042 Zahara;2021;10191.0;Zahara
11042 Zahara;2020;9453.0;Zahara
11042 Zahara;2019;9351.0;Zahara
11042 Zahara;2018;8889.0;Zahara
