Municipios;Periodo;Total;Nombre_Municipio
19176 Mazuecos;2015;13.0;Mazuecos
19176 Mazuecos;2014;11.0;Mazuecos
19176 Mazuecos;2013;12.0;Mazuecos
19176 Mazuecos;2012;13.0;Mazuecos
19177 Medranda;2024;4.0;Medranda
19177 Medranda;2023;4.0;Medranda
19177 Medranda;2022;4.0;Medranda
19177 Medranda;2021;4.0;Medranda
19177 Medranda;2020;4.0;Medranda
19177 Medranda;2019;4.0;Medranda
19177 Medranda;2018;4.0;Medranda
19177 Medranda;2017;4.0;Medranda
19177 Medranda;2016;4.0;Medranda
19177 Medranda;2015;4.0;Medranda
19177 Medranda;2014;4.0;Medranda
19177 Medranda;2013;4.0;Medranda
19177 Medranda;2012;5.0;Medranda
19178 Megina;2024;;Megina
19178 Megina;2023;;Megina
19178 Megina;2022;;Megina
19178 Megina;2021;;Megina
19178 Megina;2020;;Megina
19178 Megina;2019;;Megina
19178 Megina;2018;;Megina
19178 Megina;2017;;Megina
19178 Megina;2016;;Megina
19178 Megina;2015;;Megina
19178 Megina;2014;;Megina
19178 Megina;2013;;Megina
19178 Megina;2012;;Megina
19179 Membrillera;2024;;Membrillera
19179 Membrillera;2023;;Membrillera
19179 Membrillera;2022;;Membrillera
19179 Membrillera;2021;;Membrillera
19179 Membrillera;2020;;Membrillera
19179 Membrillera;2019;;Membrillera
19179 Membrillera;2018;;Membrillera
19179 Membrillera;2017;;Membrillera
19179 Membrillera;2016;;Membrillera
19179 Membrillera;2015;;Membrillera
19179 Membrillera;2014;;Membrillera
19179 Membrillera;2013;;Membrillera
19179 Membrillera;2012;;Membrillera
19181 Miedes de Atienza;2024;;Miedes de Atienza
19181 Miedes de Atienza;2023;;Miedes de Atienza
19181 Miedes de Atienza;2022;;Miedes de Atienza
19181 Miedes de Atienza;2021;;Miedes de Atienza
19181 Miedes de Atienza;2020;;Miedes de Atienza
19181 Miedes de Atienza;2019;;Miedes de Atienza
19181 Miedes de Atienza;2018;;Miedes de Atienza
19181 Miedes de Atienza;2017;;Miedes de Atienza
19181 Miedes de Atienza;2016;;Miedes de Atienza
19181 Miedes de Atienza;2015;;Miedes de Atienza
19181 Miedes de Atienza;2014;;Miedes de Atienza
19181 Miedes de Atienza;2013;;Miedes de Atienza
19181 Miedes de Atienza;2012;;Miedes de Atienza
19182 Mierla, La;2024;;Mierla, La
19182 Mierla, La;2023;;Mierla, La
19182 Mierla, La;2022;;Mierla, La
19182 Mierla, La;2021;;Mierla, La
19182 Mierla, La;2020;;Mierla, La
19182 Mierla, La;2019;;Mierla, La
19182 Mierla, La;2018;;Mierla, La
19182 Mierla, La;2017;;Mierla, La
19182 Mierla, La;2016;;Mierla, La
19182 Mierla, La;2015;;Mierla, La
19182 Mierla, La;2014;;Mierla, La
19182 Mierla, La;2013;;Mierla, La
19182 Mierla, La;2012;;Mierla, La
19183 Milmarcos;2024;5.0;Milmarcos
19183 Milmarcos;2023;4.0;Milmarcos
19183 Milmarcos;2022;6.0;Milmarcos
19183 Milmarcos;2021;7.0;Milmarcos
19183 Milmarcos;2020;7.0;Milmarcos
19183 Milmarcos;2019;6.0;Milmarcos
19183 Milmarcos;2018;5.0;Milmarcos
19183 Milmarcos;2017;6.0;Milmarcos
19183 Milmarcos;2016;5.0;Milmarcos
19183 Milmarcos;2015;5.0;Milmarcos
19183 Milmarcos;2014;5.0;Milmarcos
19183 Milmarcos;2013;5.0;Milmarcos
19183 Milmarcos;2012;4.0;Milmarcos
19184 Millana;2024;5.0;Millana
19184 Millana;2023;5.0;Millana
19184 Millana;2022;8.0;Millana
19184 Millana;2021;7.0;Millana
19184 Millana;2020;7.0;Millana
19184 Millana;2019;7.0;Millana
19184 Millana;2018;7.0;Millana
19184 Millana;2017;8.0;Millana
19184 Millana;2016;8.0;Millana
19184 Millana;2015;7.0;Millana
19184 Millana;2014;8.0;Millana
19184 Millana;2013;6.0;Millana
19184 Millana;2012;5.0;Millana
19185 Miñosa, La;2024;4.0;Miñosa, La
19185 Miñosa, La;2023;4.0;Miñosa, La
19185 Miñosa, La;2022;4.0;Miñosa, La
19185 Miñosa, La;2021;4.0;Miñosa, La
19185 Miñosa, La;2020;4.0;Miñosa, La
19185 Miñosa, La;2019;4.0;Miñosa, La
19185 Miñosa, La;2018;4.0;Miñosa, La
19185 Miñosa, La;2017;4.0;Miñosa, La
19185 Miñosa, La;2016;4.0;Miñosa, La
19185 Miñosa, La;2015;4.0;Miñosa, La
19185 Miñosa, La;2014;4.0;Miñosa, La
19185 Miñosa, La;2013;4.0;Miñosa, La
19185 Miñosa, La;2012;4.0;Miñosa, La
19186 Mirabueno;2024;7.0;Mirabueno
19186 Mirabueno;2023;6.0;Mirabueno
19186 Mirabueno;2022;6.0;Mirabueno
19186 Mirabueno;2021;5.0;Mirabueno
19186 Mirabueno;2020;4.0;Mirabueno
19186 Mirabueno;2019;4.0;Mirabueno
19186 Mirabueno;2018;5.0;Mirabueno
19186 Mirabueno;2017;5.0;Mirabueno
19186 Mirabueno;2016;4.0;Mirabueno
19186 Mirabueno;2015;4.0;Mirabueno
19186 Mirabueno;2014;5.0;Mirabueno
19186 Mirabueno;2013;4.0;Mirabueno
19186 Mirabueno;2012;4.0;Mirabueno
19187 Miralrío;2024;4.0;Miralrío
19187 Miralrío;2023;4.0;Miralrío
19187 Miralrío;2022;4.0;Miralrío
19187 Miralrío;2021;4.0;Miralrío
19187 Miralrío;2020;4.0;Miralrío
19187 Miralrío;2019;4.0;Miralrío
19187 Miralrío;2018;4.0;Miralrío
19187 Miralrío;2017;4.0;Miralrío
19187 Miralrío;2016;4.0;Miralrío
19187 Miralrío;2015;4.0;Miralrío
19187 Miralrío;2014;4.0;Miralrío
19187 Miralrío;2013;4.0;Miralrío
19187 Miralrío;2012;8.0;Miralrío
19188 Mochales;2024;;Mochales
19188 Mochales;2023;;Mochales
19188 Mochales;2022;;Mochales
19188 Mochales;2021;;Mochales
19188 Mochales;2020;;Mochales
19188 Mochales;2019;;Mochales
19188 Mochales;2018;;Mochales
19188 Mochales;2017;;Mochales
19188 Mochales;2016;;Mochales
19188 Mochales;2015;;Mochales
19188 Mochales;2014;;Mochales
19188 Mochales;2013;;Mochales
19188 Mochales;2012;;Mochales
19189 Mohernando;2024;8.0;Mohernando
19189 Mohernando;2023;9.0;Mohernando
19189 Mohernando;2022;11.0;Mohernando
19189 Mohernando;2021;9.0;Mohernando
19189 Mohernando;2020;9.0;Mohernando
19189 Mohernando;2019;8.0;Mohernando
19189 Mohernando;2018;6.0;Mohernando
19189 Mohernando;2017;6.0;Mohernando
19189 Mohernando;2016;6.0;Mohernando
19189 Mohernando;2015;8.0;Mohernando
19189 Mohernando;2014;8.0;Mohernando
19189 Mohernando;2013;7.0;Mohernando
19189 Mohernando;2012;6.0;Mohernando
19190 Molina de Aragón;2024;262.0;Molina de Aragón
19190 Molina de Aragón;2023;269.0;Molina de Aragón
19190 Molina de Aragón;2022;274.0;Molina de Aragón
19190 Molina de Aragón;2021;270.0;Molina de Aragón
19190 Molina de Aragón;2020;264.0;Molina de Aragón
19190 Molina de Aragón;2019;272.0;Molina de Aragón
19190 Molina de Aragón;2018;281.0;Molina de Aragón
19190 Molina de Aragón;2017;282.0;Molina de Aragón
19190 Molina de Aragón;2016;283.0;Molina de Aragón
19190 Molina de Aragón;2015;278.0;Molina de Aragón
19190 Molina de Aragón;2014;275.0;Molina de Aragón
19190 Molina de Aragón;2013;281.0;Molina de Aragón
19190 Molina de Aragón;2012;300.0;Molina de Aragón
19191 Monasterio;2024;;Monasterio
19191 Monasterio;2023;;Monasterio
19191 Monasterio;2022;;Monasterio
19191 Monasterio;2021;;Monasterio
19191 Monasterio;2020;;Monasterio
19191 Monasterio;2019;;Monasterio
19191 Monasterio;2018;;Monasterio
19191 Monasterio;2017;;Monasterio
19191 Monasterio;2016;;Monasterio
19191 Monasterio;2015;;Monasterio
19191 Monasterio;2014;;Monasterio
19191 Monasterio;2013;;Monasterio
19191 Monasterio;2012;;Monasterio
19192 Mondéjar;2024;178.0;Mondéjar
19192 Mondéjar;2023;193.0;Mondéjar
19192 Mondéjar;2022;198.0;Mondéjar
19192 Mondéjar;2021;199.0;Mondéjar
19192 Mondéjar;2020;194.0;Mondéjar
19192 Mondéjar;2019;192.0;Mondéjar
19192 Mondéjar;2018;184.0;Mondéjar
19192 Mondéjar;2017;182.0;Mondéjar
19192 Mondéjar;2016;186.0;Mondéjar
19192 Mondéjar;2015;189.0;Mondéjar
19192 Mondéjar;2014;178.0;Mondéjar
19192 Mondéjar;2013;182.0;Mondéjar
19192 Mondéjar;2012;186.0;Mondéjar
19193 Montarrón;2024;;Montarrón
19193 Montarrón;2023;;Montarrón
19193 Montarrón;2022;;Montarrón
19193 Montarrón;2021;;Montarrón
19193 Montarrón;2020;;Montarrón
19193 Montarrón;2019;;Montarrón
19193 Montarrón;2018;;Montarrón
19193 Montarrón;2017;;Montarrón
19193 Montarrón;2016;;Montarrón
19193 Montarrón;2015;;Montarrón
19193 Montarrón;2014;;Montarrón
19193 Montarrón;2013;;Montarrón
19193 Montarrón;2012;;Montarrón
19194 Moratilla de los Meleros;2024;7.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2023;5.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2022;8.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2021;7.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2020;7.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2019;8.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2018;9.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2017;10.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2016;8.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2015;8.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2014;7.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2013;8.0;Moratilla de los Meleros
19194 Moratilla de los Meleros;2012;9.0;Moratilla de los Meleros
19195 Morenilla;2024;;Morenilla
19195 Morenilla;2023;;Morenilla
19195 Morenilla;2022;;Morenilla
19195 Morenilla;2021;;Morenilla
19195 Morenilla;2020;;Morenilla
19195 Morenilla;2019;;Morenilla
19195 Morenilla;2018;;Morenilla
19195 Morenilla;2017;;Morenilla
19195 Morenilla;2016;;Morenilla
19195 Morenilla;2015;;Morenilla
19195 Morenilla;2014;;Morenilla
19195 Morenilla;2013;;Morenilla
19195 Morenilla;2012;;Morenilla
19196 Muduex;2024;4.0;Muduex
19196 Muduex;2023;4.0;Muduex
19196 Muduex;2022;4.0;Muduex
19196 Muduex;2021;4.0;Muduex
19196 Muduex;2020;5.0;Muduex
19196 Muduex;2019;4.0;Muduex
19196 Muduex;2018;4.0;Muduex
19196 Muduex;2017;4.0;Muduex
19196 Muduex;2016;4.0;Muduex
19196 Muduex;2015;4.0;Muduex
19196 Muduex;2014;4.0;Muduex
19196 Muduex;2013;4.0;Muduex
19196 Muduex;2012;4.0;Muduex
19197 Navas de Jadraque, Las;2024;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2023;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2022;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2021;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2020;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2019;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2018;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2017;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2016;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2015;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2014;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2013;;Navas de Jadraque, Las
19197 Navas de Jadraque, Las;2012;;Navas de Jadraque, Las
19198 Negredo;2024;;Negredo
19198 Negredo;2023;;Negredo
19198 Negredo;2022;;Negredo
19198 Negredo;2021;;Negredo
19198 Negredo;2020;;Negredo
19198 Negredo;2019;;Negredo
19198 Negredo;2018;;Negredo
19198 Negredo;2017;;Negredo
19198 Negredo;2016;;Negredo
19198 Negredo;2015;;Negredo
19198 Negredo;2014;;Negredo
19198 Negredo;2013;;Negredo
19198 Negredo;2012;;Negredo
19199 Ocentejo;2024;;Ocentejo
19199 Ocentejo;2023;;Ocentejo
19199 Ocentejo;2022;;Ocentejo
19199 Ocentejo;2021;;Ocentejo
19199 Ocentejo;2020;;Ocentejo
19199 Ocentejo;2019;;Ocentejo
19199 Ocentejo;2018;;Ocentejo
19199 Ocentejo;2017;;Ocentejo
19199 Ocentejo;2016;;Ocentejo
19199 Ocentejo;2015;;Ocentejo
19199 Ocentejo;2014;;Ocentejo
19199 Ocentejo;2013;;Ocentejo
19199 Ocentejo;2012;;Ocentejo
19200 Olivar, El;2024;7.0;Olivar, El
19200 Olivar, El;2023;7.0;Olivar, El
19200 Olivar, El;2022;7.0;Olivar, El
19200 Olivar, El;2021;7.0;Olivar, El
19200 Olivar, El;2020;8.0;Olivar, El
19200 Olivar, El;2019;8.0;Olivar, El
19200 Olivar, El;2018;9.0;Olivar, El
19200 Olivar, El;2017;10.0;Olivar, El
19200 Olivar, El;2016;8.0;Olivar, El
19200 Olivar, El;2015;10.0;Olivar, El
19200 Olivar, El;2014;9.0;Olivar, El
19200 Olivar, El;2013;7.0;Olivar, El
19200 Olivar, El;2012;9.0;Olivar, El
19201 Olmeda de Cobeta;2024;4.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2023;5.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2022;4.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2021;4.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2020;4.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2019;4.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2018;6.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2017;7.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2016;7.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2015;6.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2014;6.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2013;6.0;Olmeda de Cobeta
19201 Olmeda de Cobeta;2012;5.0;Olmeda de Cobeta
19202 Olmeda de Jadraque, La;2024;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2023;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2022;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2021;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2020;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2019;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2018;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2017;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2016;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2015;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2014;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2013;;Olmeda de Jadraque, La
19202 Olmeda de Jadraque, La;2012;;Olmeda de Jadraque, La
19203 Ordial, El;2024;;Ordial, El
19203 Ordial, El;2023;;Ordial, El
19203 Ordial, El;2022;;Ordial, El
19203 Ordial, El;2021;;Ordial, El
19203 Ordial, El;2020;;Ordial, El
19203 Ordial, El;2019;;Ordial, El
19203 Ordial, El;2018;;Ordial, El
19203 Ordial, El;2017;;Ordial, El
19203 Ordial, El;2016;;Ordial, El
19203 Ordial, El;2015;;Ordial, El
19203 Ordial, El;2014;;Ordial, El
19203 Ordial, El;2013;;Ordial, El
19203 Ordial, El;2012;;Ordial, El
19204 Orea;2024;11.0;Orea
19204 Orea;2023;8.0;Orea
19204 Orea;2022;11.0;Orea
19204 Orea;2021;12.0;Orea
19204 Orea;2020;12.0;Orea
19204 Orea;2019;10.0;Orea
19204 Orea;2018;9.0;Orea
19204 Orea;2017;8.0;Orea
19204 Orea;2016;7.0;Orea
19204 Orea;2015;8.0;Orea
19204 Orea;2014;11.0;Orea
19204 Orea;2013;12.0;Orea
19204 Orea;2012;9.0;Orea
19208 Pálmaces de Jadraque;2024;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2023;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2022;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2021;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2020;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2019;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2018;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2017;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2016;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2015;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2014;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2013;;Pálmaces de Jadraque
19208 Pálmaces de Jadraque;2012;;Pálmaces de Jadraque
19209 Pardos;2024;4.0;Pardos
19209 Pardos;2023;4.0;Pardos
19209 Pardos;2022;4.0;Pardos
19209 Pardos;2021;4.0;Pardos
19209 Pardos;2020;4.0;Pardos
19209 Pardos;2019;4.0;Pardos
19209 Pardos;2018;4.0;Pardos
19209 Pardos;2017;4.0;Pardos
19209 Pardos;2016;4.0;Pardos
19209 Pardos;2015;4.0;Pardos
19209 Pardos;2014;4.0;Pardos
19209 Pardos;2013;4.0;Pardos
19209 Pardos;2012;4.0;Pardos
19210 Paredes de Sigüenza;2024;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2023;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2022;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2021;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2020;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2019;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2018;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2017;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2016;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2015;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2014;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2013;;Paredes de Sigüenza
19210 Paredes de Sigüenza;2012;;Paredes de Sigüenza
19211 Pareja;2024;38.0;Pareja
19211 Pareja;2023;38.0;Pareja
19211 Pareja;2022;34.0;Pareja
19211 Pareja;2021;30.0;Pareja
19211 Pareja;2020;29.0;Pareja
19211 Pareja;2019;27.0;Pareja
19211 Pareja;2018;26.0;Pareja
19211 Pareja;2017;28.0;Pareja
19211 Pareja;2016;28.0;Pareja
19211 Pareja;2015;27.0;Pareja
19211 Pareja;2014;27.0;Pareja
19211 Pareja;2013;34.0;Pareja
19211 Pareja;2012;40.0;Pareja
19212 Pastrana;2024;67.0;Pastrana
19212 Pastrana;2023;64.0;Pastrana
19212 Pastrana;2022;73.0;Pastrana
19212 Pastrana;2021;75.0;Pastrana
19212 Pastrana;2020;71.0;Pastrana
19212 Pastrana;2019;70.0;Pastrana
19212 Pastrana;2018;67.0;Pastrana
19212 Pastrana;2017;73.0;Pastrana
19212 Pastrana;2016;79.0;Pastrana
19212 Pastrana;2015;77.0;Pastrana
19212 Pastrana;2014;78.0;Pastrana
19212 Pastrana;2013;77.0;Pastrana
19212 Pastrana;2012;75.0;Pastrana
19213 Pedregal, El;2024;;Pedregal, El
19213 Pedregal, El;2023;;Pedregal, El
19213 Pedregal, El;2022;;Pedregal, El
19213 Pedregal, El;2021;;Pedregal, El
19213 Pedregal, El;2020;;Pedregal, El
19213 Pedregal, El;2019;;Pedregal, El
19213 Pedregal, El;2018;;Pedregal, El
19213 Pedregal, El;2017;;Pedregal, El
19213 Pedregal, El;2016;;Pedregal, El
19213 Pedregal, El;2015;;Pedregal, El
19213 Pedregal, El;2014;;Pedregal, El
19213 Pedregal, El;2013;;Pedregal, El
19213 Pedregal, El;2012;;Pedregal, El
19214 Peñalén;2024;10.0;Peñalén
19214 Peñalén;2023;9.0;Peñalén
19214 Peñalén;2022;7.0;Peñalén
19214 Peñalén;2021;7.0;Peñalén
19214 Peñalén;2020;6.0;Peñalén
19214 Peñalén;2019;6.0;Peñalén
19214 Peñalén;2018;7.0;Peñalén
19214 Peñalén;2017;7.0;Peñalén
19214 Peñalén;2016;6.0;Peñalén
19214 Peñalén;2015;7.0;Peñalén
19214 Peñalén;2014;7.0;Peñalén
19214 Peñalén;2013;8.0;Peñalén
19214 Peñalén;2012;6.0;Peñalén
19215 Peñalver;2024;13.0;Peñalver
19215 Peñalver;2023;13.0;Peñalver
19215 Peñalver;2022;13.0;Peñalver
19215 Peñalver;2021;13.0;Peñalver
19215 Peñalver;2020;13.0;Peñalver
19215 Peñalver;2019;11.0;Peñalver
19215 Peñalver;2018;12.0;Peñalver
19215 Peñalver;2017;11.0;Peñalver
19215 Peñalver;2016;13.0;Peñalver
19215 Peñalver;2015;13.0;Peñalver
19215 Peñalver;2014;13.0;Peñalver
19215 Peñalver;2013;14.0;Peñalver
19215 Peñalver;2012;14.0;Peñalver
19216 Peralejos de las Truchas;2024;16.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2023;15.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2022;15.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2021;15.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2020;16.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2019;17.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2018;18.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2017;17.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2016;17.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2015;13.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2014;12.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2013;11.0;Peralejos de las Truchas
19216 Peralejos de las Truchas;2012;13.0;Peralejos de las Truchas
19217 Peralveche;2024;4.0;Peralveche
19217 Peralveche;2023;4.0;Peralveche
19217 Peralveche;2022;4.0;Peralveche
19217 Peralveche;2021;4.0;Peralveche
19217 Peralveche;2020;4.0;Peralveche
19217 Peralveche;2019;4.0;Peralveche
19217 Peralveche;2018;4.0;Peralveche
19217 Peralveche;2017;4.0;Peralveche
19217 Peralveche;2016;4.0;Peralveche
19217 Peralveche;2015;4.0;Peralveche
19217 Peralveche;2014;4.0;Peralveche
19217 Peralveche;2013;4.0;Peralveche
19217 Peralveche;2012;4.0;Peralveche
19218 Pinilla de Jadraque;2024;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2023;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2022;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2021;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2020;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2019;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2018;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2017;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2016;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2015;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2014;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2013;;Pinilla de Jadraque
19218 Pinilla de Jadraque;2012;;Pinilla de Jadraque
19219 Pinilla de Molina;2024;4.0;Pinilla de Molina
19219 Pinilla de Molina;2023;4.0;Pinilla de Molina
19219 Pinilla de Molina;2022;4.0;Pinilla de Molina
19219 Pinilla de Molina;2021;4.0;Pinilla de Molina
19219 Pinilla de Molina;2020;4.0;Pinilla de Molina
19219 Pinilla de Molina;2019;4.0;Pinilla de Molina
19219 Pinilla de Molina;2018;4.0;Pinilla de Molina
19219 Pinilla de Molina;2017;4.0;Pinilla de Molina
19219 Pinilla de Molina;2016;4.0;Pinilla de Molina
19219 Pinilla de Molina;2015;4.0;Pinilla de Molina
19219 Pinilla de Molina;2014;4.0;Pinilla de Molina
19219 Pinilla de Molina;2013;4.0;Pinilla de Molina
19219 Pinilla de Molina;2012;4.0;Pinilla de Molina
19220 Pioz;2024;237.0;Pioz
19220 Pioz;2023;238.0;Pioz
19220 Pioz;2022;226.0;Pioz
19220 Pioz;2021;215.0;Pioz
19220 Pioz;2020;205.0;Pioz
19220 Pioz;2019;193.0;Pioz
19220 Pioz;2018;180.0;Pioz
19220 Pioz;2017;165.0;Pioz
19220 Pioz;2016;162.0;Pioz
19220 Pioz;2015;174.0;Pioz
19220 Pioz;2014;152.0;Pioz
19220 Pioz;2013;161.0;Pioz
19220 Pioz;2012;162.0;Pioz
19221 Piqueras;2024;;Piqueras
19221 Piqueras;2023;;Piqueras
19221 Piqueras;2022;;Piqueras
19221 Piqueras;2021;;Piqueras
19221 Piqueras;2020;;Piqueras
19221 Piqueras;2019;;Piqueras
19221 Piqueras;2018;;Piqueras
19221 Piqueras;2017;;Piqueras
19221 Piqueras;2016;;Piqueras
19221 Piqueras;2015;;Piqueras
19221 Piqueras;2014;;Piqueras
19221 Piqueras;2013;;Piqueras
19221 Piqueras;2012;;Piqueras
19222 Pobo de Dueñas, El;2024;9.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2023;9.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2022;7.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2021;6.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2020;6.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2019;6.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2018;5.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2017;4.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2016;5.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2015;5.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2014;5.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2013;7.0;Pobo de Dueñas, El
19222 Pobo de Dueñas, El;2012;7.0;Pobo de Dueñas, El
19223 Poveda de la Sierra;2024;9.0;Poveda de la Sierra
19223 Poveda de la Sierra;2023;10.0;Poveda de la Sierra
19223 Poveda de la Sierra;2022;10.0;Poveda de la Sierra
19223 Poveda de la Sierra;2021;9.0;Poveda de la Sierra
19223 Poveda de la Sierra;2020;9.0;Poveda de la Sierra
19223 Poveda de la Sierra;2019;10.0;Poveda de la Sierra
19223 Poveda de la Sierra;2018;11.0;Poveda de la Sierra
19223 Poveda de la Sierra;2017;13.0;Poveda de la Sierra
19223 Poveda de la Sierra;2016;13.0;Poveda de la Sierra
19223 Poveda de la Sierra;2015;16.0;Poveda de la Sierra
19223 Poveda de la Sierra;2014;17.0;Poveda de la Sierra
19223 Poveda de la Sierra;2013;17.0;Poveda de la Sierra
19223 Poveda de la Sierra;2012;18.0;Poveda de la Sierra
19224 Pozo de Almoguera;2024;4.0;Pozo de Almoguera
19224 Pozo de Almoguera;2023;4.0;Pozo de Almoguera
19224 Pozo de Almoguera;2022;4.0;Pozo de Almoguera
19224 Pozo de Almoguera;2021;4.0;Pozo de Almoguera
19224 Pozo de Almoguera;2020;4.0;Pozo de Almoguera
19224 Pozo de Almoguera;2019;4.0;Pozo de Almoguera
19224 Pozo de Almoguera;2018;4.0;Pozo de Almoguera
19224 Pozo de Almoguera;2017;4.0;Pozo de Almoguera
19224 Pozo de Almoguera;2016;5.0;Pozo de Almoguera
19224 Pozo de Almoguera;2015;5.0;Pozo de Almoguera
19224 Pozo de Almoguera;2014;6.0;Pozo de Almoguera
19224 Pozo de Almoguera;2013;6.0;Pozo de Almoguera
